video,snr_db
Pick\Pick_22_15.avi,0.47623349353671074
Pick\Pick_22_2.avi,2.0714650625049384
Pick\Pick_22_3.avi,1.874719015700189
Pick\Pick_22_4.avi,1.7998066887019142
Pick\Pick_22_5.avi,1.4840494575522218
Pick\Pick_22_6.avi,1.4683233013376593
Pick\Pick_22_7.avi,1.523175034401772
Pick\Pick_22_8.avi,-1.1857253769475002
Pick\Pick_22_9.avi,0.8411736593072144
Pick\Pick_2_1.avi,-0.06691556037103216
Pick\Pick_2_10.avi,0.3060719123618169
Pick\Pick_2_11.avi,0.3098042015917599
Pick\Pick_2_12.avi,0.1937773436347538
Pick\Pick_2_13.avi,0.21550333777548009
Pick\Pick_2_14.avi,0.08974946375308228
Pick\Pick_2_15.avi,0.20445702684810385
Pick\Pick_2_16.avi,0.12496701046378196
Pick\Pick_2_17.avi,0.033289380939380615
Pick\Pick_2_18.avi,-0.08078008571013423
Pick\Pick_2_19.avi,-0.3605179497125474
Pick\Pick_2_2.avi,-0.005099332529041444
Pick\Pick_2_20.avi,-0.31187439782787924
Pick\Pick_2_21.avi,-0.25741769061958203
Pick\Pick_2_3.avi,0.2280835869993704
Pick\Pick_2_4.avi,0.3115926482681765
Pick\Pick_2_5.avi,0.6211314499378204
Pick\Pick_2_6.avi,0.6185302095344434
Pick\Pick_2_7.avi,0.5487416754994128
Pick\Pick_2_8.avi,0.5360727203900323
Pick\Pick_2_9.avi,0.6312601065687966
Pick\Pick_3_1.avi,2.7968778289281406
Pick\Pick_3_2.avi,2.863407046706588
Pick\Pick_3_3.avi,2.8855848077096438
Pick\Pick_3_4.avi,2.908192311341946
Pick\Pick_3_5.avi,3.153493876727122
Pick\Pick_3_6.avi,2.4925504670693326
Pick\Pick_4_1.avi,-1.3592502631639178
Pick\Pick_4_10.avi,6.112774956610895
Pick\Pick_4_11.avi,6.132394913080576
Pick\Pick_4_12.avi,5.942514744298212
Pick\Pick_4_13.avi,6.079580477055381
Pick\Pick_4_14.avi,4.682962695757548
Pick\Pick_4_15.avi,1.8408925568356234
Pick\Pick_4_16.avi,1.7982575970311319
Pick\Pick_4_17.avi,2.4715256187561394
Pick\Pick_4_18.avi,1.6605331327604211
Pick\Pick_4_19.avi,1.9616254724954303
Pick\Pick_4_2.avi,-1.2689314906795819
Pick\Pick_4_20.avi,2.1644194114517856
Pick\Pick_4_3.avi,-0.9930279633952576
Pick\Pick_4_4.avi,-1.2019773427810934
Pick\Pick_4_5.avi,-1.1978249282886584
Pick\Pick_4_6.avi,-0.8336633984453794
Pick\Pick_4_7.avi,1.7926051599721684
Pick\Pick_4_8.avi,6.399736175170312
Pick\Pick_4_9.avi,5.931992699118221
Pick\Pick_5_1.avi,-1.5411101091415325
Pick\Pick_5_10.avi,-0.29431204035063274
Pick\Pick_5_11.avi,-1.5097201839089394
Pick\Pick_5_12.avi,-1.505036550973143
Pick\Pick_5_13.avi,-1.7337945874395042
Pick\Pick_5_14.avi,-1.6834281203223438
Pick\Pick_5_15.avi,-2.1184913287075555
Pick\Pick_5_16.avi,-1.8657039821147918
Pick\Pick_5_17.avi,-1.5646726222565541
Pick\Pick_5_2.avi,-1.1369205911212892
Pick\Pick_5_3.avi,-1.7268118545224396
Pick\Pick_5_4.avi,-1.4219333757372463
Pick\Pick_5_5.avi,-1.6250618467939661
Pick\Pick_5_6.avi,-1.719803685322404
Pick\Pick_5_7.avi,-1.67633936110169
Pick\Pick_5_8.avi,-0.8794498019851744
Pick\Pick_5_9.avi,0.1729090474117057
Pick\Pick_6_1.avi,4.029282798517996
Pick\Pick_6_2.avi,8.706529797876582
Pick\Pick_6_3.avi,8.526772066950798
Pick\Pick_6_4.avi,8.339834801248601
Pick\Pick_6_5.avi,8.104371136548568
Pick\Pick_6_6.avi,7.988541191167171
Pick\Pick_6_7.avi,8.233924900943583
Pick\Pick_6_8.avi,5.515610493146456
Pick\Pick_7_1.avi,-1.7388994807517657
Pick\Pick_7_2.avi,-4.081041662210829
Pick\Pick_7_3.avi,-4.795371596515179
Pick\Pick_7_4.avi,-5.906328524666271
Pick\Pick_7_5.avi,-5.759069707434056
Pick\Pick_7_6.avi,-4.737268942288863
Pick\Pick_8_1.avi,7.9711799766566305
Pick\Pick_8_10.avi,8.150333057089549
Pick\Pick_8_11.avi,8.258378548281533
Pick\Pick_8_12.avi,8.405873114648072
Pick\Pick_8_13.avi,8.002655682016591
Pick\Pick_8_2.avi,7.896675416107835
Pick\Pick_8_3.avi,7.802283881288586
Pick\Pick_8_4.avi,8.032913128534952
Pick\Pick_8_5.avi,9.232599760356702
Pick\Pick_8_6.avi,8.397352177163828
Pick\Pick_8_7.avi,8.647930749257405
Pick\Pick_8_8.avi,8.385066951022429
Pick\Pick_8_9.avi,8.266352867505637
Pick\Pick_9_1.avi,2.899000814982823
Pick\Pick_9_10.avi,5.5564868450164795
Pick\Pick_9_11.avi,inf
Pick\Pick_9_12.avi,5.536259710788727
Pick\Pick_9_13.avi,5.439307689666748
Pick\Pick_9_14.avi,5.512406351202626
Pick\Pick_9_15.avi,5.343604477552267
Pick\Pick_9_16.avi,5.205243347269116
Pick\Pick_9_17.avi,5.233797907829285
Pick\Pick_9_18.avi,5.139585301584127
Pick\Pick_9_19.avi,5.296240310336268
Pick\Pick_9_2.avi,3.0300392300793617
Pick\Pick_9_3.avi,4.312767201945896
Pick\Pick_9_4.avi,5.389216371944973
Pick\Pick_9_5.avi,inf
Pick\Pick_9_6.avi,5.388769683512774
Pick\Pick_9_7.avi,5.330970986136075
Pick\Pick_9_8.avi,5.195635429450443
Pick\Pick_9_9.avi,5.527704091633067
Pour\Pour_10_1.avi,7.296877269233976
Pour\Pour_10_10.avi,5.095978474911348
Pour\Pour_10_11.avi,3.5703512170527243
Pour\Pour_10_12.avi,5.7234924755145595
Pour\Pour_10_13.avi,3.614530669381985
Pour\Pour_10_14.avi,2.698941587963525
Pour\Pour_10_15.avi,2.648936931632067
Pour\Pour_10_16.avi,3.485928051497625
Pour\Pour_10_17.avi,3.3359860456906834
Pour\Pour_10_18.avi,3.3934001851341
Pour\Pour_10_19.avi,4.490639049973753
Pour\Pour_10_2.avi,6.0630013108253475
Pour\Pour_10_20.avi,6.235354468226433
Pour\Pour_10_21.avi,4.103180299202601
Pour\Pour_10_22.avi,4.647565018950087
Pour\Pour_10_3.avi,6.07075439622769
Pour\Pour_10_4.avi,6.290036645936377
Pour\Pour_10_5.avi,5.816601957593646
Pour\Pour_10_6.avi,6.009830304167488
Pour\Pour_10_7.avi,5.476227175163967
Pour\Pour_10_8.avi,7.135030557582905
Pour\Pour_10_9.avi,6.713837712041793
Pour\Pour_11_1.avi,7.536585272335615
Pour\Pour_11_10.avi,7.934279178318224
Pour\Pour_11_11.avi,8.631852865219116
Pour\Pour_11_12.avi,7.831797921255733
Pour\Pour_11_13.avi,9.367134141367535
Pour\Pour_11_14.avi,9.23428793437779
Pour\Pour_11_15.avi,8.933948069810867
Pour\Pour_11_16.avi,8.374167824613638
Pour\Pour_11_2.avi,8.310251116752625
Pour\Pour_11_3.avi,7.996968170265099
Pour\Pour_11_4.avi,7.838907106356188
Pour\Pour_11_5.avi,8.175311590495863
Pour\Pour_11_6.avi,7.4627358965821315
Pour\Pour_11_7.avi,8.41751585926926
Pour\Pour_11_8.avi,7.928930779673019
Pour\Pour_11_9.avi,7.812282017299107
Pour\Pour_12_1.avi,4.23408018425107
Pour\Pour_12_10.avi,3.3880492948716685
Pour\Pour_12_2.avi,3.95841933585502
Pour\Pour_12_3.avi,4.113865043177749
Pour\Pour_12_4.avi,3.7780790433051092
Pour\Pour_12_5.avi,4.149550834122826
Pour\Pour_12_6.avi,3.143795725049042
Pour\Pour_12_7.avi,3.979808324575424
Pour\Pour_12_8.avi,3.455467329305761
Pour\Pour_12_9.avi,3.941682814882043
Pour\Pour_13_1.avi,7.529992667111483
Pour\Pour_13_10.avi,7.424943100322377
Pour\Pour_13_11.avi,7.586485607468563
Pour\Pour_13_2.avi,7.295609900825902
Pour\Pour_13_3.avi,7.163010075472403
Pour\Pour_13_4.avi,7.384330231115358
Pour\Pour_13_5.avi,7.463066751758258
Pour\Pour_13_6.avi,7.523420558256261
Pour\Pour_13_7.avi,7.602078567430811
Pour\Pour_13_8.avi,7.112267356400096
Pour\Pour_13_9.avi,7.403779862419007
Pour\Pour_14_1.avi,7.3452774864254575
Pour\Pour_14_10.avi,6.8811079001022595
Pour\Pour_14_11.avi,6.87730213728818
Pour\Pour_14_12.avi,6.741064695988671
Pour\Pour_14_13.avi,6.739482770160753
Pour\Pour_14_14.avi,6.849640590041431
Pour\Pour_14_15.avi,6.799763507313198
Pour\Pour_14_16.avi,6.71116834965305
Pour\Pour_14_17.avi,6.628343866717431
Pour\Pour_14_18.avi,7.1912514621561225
Pour\Pour_14_19.avi,7.184299164348179
Pour\Pour_14_2.avi,7.138089468081792
Pour\Pour_14_20.avi,7.0893479990107675
Pour\Pour_14_21.avi,7.185146741328701
Pour\Pour_14_22.avi,7.214132571706966
Pour\Pour_14_23.avi,7.163934622492109
Pour\Pour_14_24.avi,7.280580001633342
Pour\Pour_14_3.avi,7.293142274022102
Pour\Pour_14_4.avi,7.26411049634638
Pour\Pour_14_5.avi,7.444243712858721
Pour\Pour_14_6.avi,7.4944861233234406
Pour\Pour_14_7.avi,7.924244739115238
Pour\Pour_14_8.avi,7.850180102719201
Pour\Pour_14_9.avi,7.022990603809771
Pour\Pour_15_1.avi,10.212044127575762
Pour\Pour_15_10.avi,8.789070563183891
Pour\Pour_15_11.avi,8.714255697843505
Pour\Pour_15_12.avi,8.698112019678442
Pour\Pour_15_13.avi,9.223602920077568
Pour\Pour_15_14.avi,9.854237387054845
Pour\Pour_15_15.avi,9.379582647049782
Pour\Pour_15_16.avi,9.891296016801263
Pour\Pour_15_17.avi,9.484359214577493
Pour\Pour_15_18.avi,9.157656291583637
Pour\Pour_15_19.avi,9.470707442272793
Pour\Pour_15_2.avi,10.253850121095956
Pour\Pour_15_20.avi,10.009621509483882
Pour\Pour_15_21.avi,9.076424668996761
Pour\Pour_15_22.avi,8.221757522849149
Pour\Pour_15_23.avi,7.985878426037478
Pour\Pour_15_24.avi,8.208015269703335
Pour\Pour_15_25.avi,9.50767097564844
Pour\Pour_15_26.avi,9.484325051307678
Pour\Pour_15_27.avi,9.220736296847463
Pour\Pour_15_28.avi,9.107181216279665
Pour\Pour_15_29.avi,8.721263471771689
Pour\Pour_15_3.avi,11.243508074964796
Pour\Pour_15_30.avi,8.154483678795042
Pour\Pour_15_31.avi,8.741731054561082
Pour\Pour_15_4.avi,10.988311298350071
Pour\Pour_15_5.avi,8.53961998835588
Pour\Pour_15_6.avi,6.857628382065079
Pour\Pour_15_7.avi,7.3990848530893745
Pour\Pour_15_8.avi,8.300038967559587
Pour\Pour_15_9.avi,8.636614907728998
Pour\Pour_16_1.avi,2.303476933983789
Pour\Pour_16_10.avi,0.39505688059661126
Pour\Pour_16_11.avi,0.4406332407767574
Pour\Pour_16_12.avi,0.30150993092154915
Pour\Pour_16_13.avi,0.3486172305372149
Pour\Pour_16_14.avi,0.38768027982750564
Pour\Pour_16_15.avi,1.3775468137905453
Pour\Pour_16_16.avi,3.0199845580311564
Pour\Pour_16_17.avi,3.037818731367588
Pour\Pour_16_18.avi,2.164750718314883
Pour\Pour_16_2.avi,0.9011272095513585
Pour\Pour_16_3.avi,-0.02040104419728251
Pour\Pour_16_4.avi,0.07161462115907362
Pour\Pour_16_5.avi,0.009125455040167948
Pour\Pour_16_6.avi,-0.09262239342079251
Pour\Pour_16_7.avi,0.3814213072711771
Pour\Pour_16_8.avi,0.3721968951177294
Pour\Pour_16_9.avi,0.4216430081971108
Pour\Pour_17_1.avi,2.949905539381093
Pour\Pour_17_10.avi,2.943542208522558
Pour\Pour_17_11.avi,2.9071215176305105
Pour\Pour_17_12.avi,2.9346593666350707
Pour\Pour_17_13.avi,2.9322729241557237
Pour\Pour_17_14.avi,2.8775825944997497
Pour\Pour_17_15.avi,2.76758607228597
Pour\Pour_17_16.avi,2.2756141867666018
Pour\Pour_17_17.avi,2.076251429151481
Pour\Pour_17_18.avi,1.8856149289426924
Pour\Pour_17_19.avi,1.7950772647171804
Pour\Pour_17_2.avi,2.7008571519571194
Pour\Pour_17_20.avi,1.5269783698022366
Pour\Pour_17_21.avi,1.213096832787549
Pour\Pour_17_22.avi,1.3050760549527627
Pour\Pour_17_23.avi,1.2653186145153912
Pour\Pour_17_24.avi,1.3231305380662282
Pour\Pour_17_25.avi,1.238114956405855
Pour\Pour_17_26.avi,1.4671725432078044
Pour\Pour_17_27.avi,1.615477029168815
Pour\Pour_17_28.avi,1.771763979054209
Pour\Pour_17_29.avi,1.609597923234105
Pour\Pour_17_3.avi,2.721418472436758
Pour\Pour_17_30.avi,1.2229186274867128
Pour\Pour_17_31.avi,1.2451970305234668
Pour\Pour_17_32.avi,1.2851664494900477
Pour\Pour_17_33.avi,1.1669163247112369
Pour\Pour_17_34.avi,1.1384926701967533
Pour\Pour_17_35.avi,1.3352222545788839
Pour\Pour_17_36.avi,2.962308061587346
Pour\Pour_17_4.avi,2.968314834435781
Pour\Pour_17_5.avi,2.9391490183770657
Pour\Pour_17_6.avi,2.845735998896809
Pour\Pour_17_7.avi,2.92341108771338
Pour\Pour_17_8.avi,2.9273571224387633
Pour\Pour_17_9.avi,2.9234122558378837
Pour\Pour_18_1.avi,2.5373726308345796
Pour\Pour_18_10.avi,2.876618311438762
Pour\Pour_18_11.avi,3.7804100550711155
Pour\Pour_18_12.avi,5.1626262187957765
Pour\Pour_18_13.avi,6.868205733702216
Pour\Pour_18_14.avi,4.719679218881271
Pour\Pour_18_15.avi,3.4073290564119816
Pour\Pour_18_16.avi,3.522844060938409
Pour\Pour_18_17.avi,3.101233086366763
Pour\Pour_18_18.avi,4.808781208240823
Pour\Pour_18_19.avi,6.289484289976267
Pour\Pour_18_2.avi,3.300341490196855
Pour\Pour_18_20.avi,7.0422036573290825
Pour\Pour_18_21.avi,6.778306500116984
Pour\Pour_18_22.avi,5.819634916125864
Pour\Pour_18_23.avi,6.523569746756218
Pour\Pour_18_24.avi,7.5602516056834785
Pour\Pour_18_25.avi,4.326452510431409
Pour\Pour_18_26.avi,4.513824457122434
Pour\Pour_18_27.avi,4.79121886020483
Pour\Pour_18_28.avi,3.077942728996277
Pour\Pour_18_29.avi,3.115769616195134
Pour\Pour_18_3.avi,3.358555623551005
Pour\Pour_18_30.avi,3.3203229782256214
Pour\Pour_18_31.avi,3.201120186310548
Pour\Pour_18_32.avi,2.108383176775722
Pour\Pour_18_33.avi,1.3594913060095772
Pour\Pour_18_34.avi,1.7934749860029955
Pour\Pour_18_35.avi,1.6608879465217654
Pour\Pour_18_4.avi,3.2468466797182636
Pour\Pour_18_5.avi,3.537425249814987
Pour\Pour_18_6.avi,3.3876184067305397
Pour\Pour_18_7.avi,3.5627480415073602
Pour\Pour_18_8.avi,3.2735164595000885
Pour\Pour_18_9.avi,3.1649715254004573
Pour\Pour_19_1.avi,-1.8296570921766346
Pour\Pour_19_10.avi,-2.138194610311099
Pour\Pour_19_11.avi,1.8849758816616875
Pour\Pour_19_12.avi,-0.904799276682997
Pour\Pour_19_13.avi,-1.19514419564179
Pour\Pour_19_14.avi,-1.1981453169305045
Pour\Pour_19_15.avi,-1.2000657002369086
Pour\Pour_19_16.avi,-1.1321912296116352
Pour\Pour_19_17.avi,-1.2516809061510872
Pour\Pour_19_18.avi,-1.2952434817949932
Pour\Pour_19_19.avi,-1.2571139171929426
Pour\Pour_19_2.avi,-1.8033038394955487
Pour\Pour_19_20.avi,-1.1647009738217826
Pour\Pour_19_21.avi,-1.266766013408249
Pour\Pour_19_3.avi,-1.8331838554855604
Pour\Pour_19_4.avi,0.10037259898738923
Pour\Pour_19_5.avi,-0.024384118013960475
Pour\Pour_19_6.avi,-2.3304527589849604
Pour\Pour_19_7.avi,-2.5567888013892253
Pour\Pour_19_8.avi,-2.3979734239669948
Pour\Pour_19_9.avi,-2.3031955119222403
Pour\Pour_1_1.avi,-0.7556911233280387
Pour\Pour_1_10.avi,-0.629317392153537
Pour\Pour_1_11.avi,-0.654055768820016
Pour\Pour_1_12.avi,-0.2613464097958058
Pour\Pour_1_13.avi,-0.46914330408686683
Pour\Pour_1_14.avi,-0.8997674286365509
Pour\Pour_1_15.avi,-0.9218227532174852
Pour\Pour_1_16.avi,-0.8999768535917004
Pour\Pour_1_17.avi,-0.4349620163972889
Pour\Pour_1_2.avi,-1.0030827980558827
Pour\Pour_1_3.avi,-0.8999682495539839
Pour\Pour_1_4.avi,-0.8657212527115133
Pour\Pour_1_5.avi,-0.9578728010611874
Pour\Pour_1_6.avi,-0.743331171133939
Pour\Pour_1_7.avi,-0.9710684339108976
Pour\Pour_1_8.avi,-0.7349344557699036
Pour\Pour_1_9.avi,-1.0048487602354406
Pour\Pour_20_1.avi,-3.7480775041635646
Pour\Pour_20_10.avi,-3.351908235345036
Pour\Pour_20_11.avi,-3.3899356132355805
Pour\Pour_20_12.avi,-3.368268127026765
Pour\Pour_20_13.avi,-3.3791720801657372
Pour\Pour_20_14.avi,-3.348584157749287
Pour\Pour_20_15.avi,-3.412547046879688
Pour\Pour_20_16.avi,-3.4193433464066056
Pour\Pour_20_17.avi,-3.359061084627136
Pour\Pour_20_18.avi,-3.3393924838245503
Pour\Pour_20_19.avi,-3.3969960917889233
Pour\Pour_20_2.avi,-3.725243435147103
Pour\Pour_20_20.avi,-3.4356616085834717
Pour\Pour_20_21.avi,-3.335446639193429
Pour\Pour_20_22.avi,-3.330713847104241
Pour\Pour_20_23.avi,-3.304934294327446
Pour\Pour_20_24.avi,-3.41210907118188
Pour\Pour_20_25.avi,-3.3718105071892768
Pour\Pour_20_26.avi,-3.3843875375199826
Pour\Pour_20_27.avi,-3.5137136295290277
Pour\Pour_20_28.avi,-3.6149345622973494
Pour\Pour_20_29.avi,-3.350575936251673
Pour\Pour_20_3.avi,-3.165514739446862
Pour\Pour_20_30.avi,-3.3414710182504557
Pour\Pour_20_31.avi,-3.3776282238703903
Pour\Pour_20_32.avi,-3.457139332105618
Pour\Pour_20_33.avi,-3.4439109245667585
Pour\Pour_20_34.avi,-3.422070551486242
Pour\Pour_20_35.avi,-3.125136640235668
Pour\Pour_20_4.avi,-3.1838483372588215
Pour\Pour_20_5.avi,-3.361755673532133
Pour\Pour_20_6.avi,-3.3650260317710137
Pour\Pour_20_7.avi,-3.3415317700968847
Pour\Pour_20_8.avi,-3.341969178532654
Pour\Pour_20_9.avi,-3.3524496899437657
Pour\Pour_21_1.avi,3.1198020132494646
Pour\Pour_21_10.avi,3.1319968317840114
Pour\Pour_21_11.avi,3.1496843884528523
Pour\Pour_21_12.avi,2.796574741601944
Pour\Pour_21_13.avi,2.7978333861243967
Pour\Pour_21_14.avi,2.858543229646653
Pour\Pour_21_15.avi,2.93642749456135
Pour\Pour_21_16.avi,3.07829245660432
Pour\Pour_21_17.avi,3.227773744923373
Pour\Pour_21_18.avi,3.265187070541775
Pour\Pour_21_19.avi,3.3005054922973587
Pour\Pour_21_2.avi,2.963721399627081
Pour\Pour_21_20.avi,3.228921808111362
Pour\Pour_21_21.avi,3.864327832504555
Pour\Pour_21_22.avi,5.032514506166086
Pour\Pour_21_23.avi,4.93413234582624
Pour\Pour_21_24.avi,4.791510160616103
Pour\Pour_21_25.avi,4.778089656331445
Pour\Pour_21_26.avi,4.837909507495101
Pour\Pour_21_3.avi,3.0567988919812206
Pour\Pour_21_4.avi,3.1530792947020827
Pour\Pour_21_5.avi,3.1500030540477084
Pour\Pour_21_6.avi,3.1446696757071133
Pour\Pour_21_7.avi,3.1817741404499924
Pour\Pour_21_8.avi,3.122906258045617
Pour\Pour_21_9.avi,2.889606455961863
Pour\Pour_22_1.avi,1.7689207553863526
Pour\Pour_22_10.avi,2.8314155753420183
Pour\Pour_22_11.avi,3.297758350246831
Pour\Pour_22_12.avi,2.5516050216313957
Pour\Pour_22_13.avi,0.0775255958433263
Pour\Pour_22_14.avi,-0.05633737779501357
Pour\Pour_22_15.avi,0.25287254305630297
Pour\Pour_22_16.avi,0.3552480097124843
Pour\Pour_22_17.avi,0.6030372237129247
Pour\Pour_22_18.avi,0.7121383002293962
Pour\Pour_22_19.avi,0.7750934951153456
Pour\Pour_22_2.avi,3.598086194294255
Pour\Pour_22_3.avi,3.5960856167709125
Pour\Pour_22_4.avi,3.1593150089930937
Pour\Pour_22_5.avi,2.6007126683174673
Pour\Pour_22_6.avi,2.6848330132082
Pour\Pour_22_7.avi,3.0276696207159657
Pour\Pour_22_8.avi,3.166847673615789
Pour\Pour_22_9.avi,2.8083210645102654
Pour\Pour_23_1.avi,0.04505262528389235
Pour\Pour_23_10.avi,5.581415637519008
Pour\Pour_23_11.avi,4.565540808218497
Pour\Pour_23_12.avi,4.6741350102268795
Pour\Pour_23_13.avi,4.835626814783234
Pour\Pour_23_14.avi,4.65612790349758
Pour\Pour_23_15.avi,4.508796799313891
Pour\Pour_23_16.avi,4.020672092206367
Pour\Pour_23_17.avi,4.3069930653418265
Pour\Pour_23_18.avi,4.514625366606744
Pour\Pour_23_19.avi,4.393409750724243
Pour\Pour_23_2.avi,5.163805491297785
Pour\Pour_23_20.avi,4.377436921664864
Pour\Pour_23_21.avi,4.463450221095498
Pour\Pour_23_22.avi,4.36099188937538
Pour\Pour_23_3.avi,5.013381252620394
Pour\Pour_23_4.avi,5.475690133869648
Pour\Pour_23_5.avi,5.378212296427825
Pour\Pour_23_6.avi,4.9826670853897586
Pour\Pour_23_7.avi,4.8352542691833635
Pour\Pour_23_8.avi,5.385817417667972
Pour\Pour_23_9.avi,5.532953794729912
Pour\Pour_24_1.avi,2.3489560737558035
Pour\Pour_24_10.avi,1.14175942260772
Pour\Pour_24_11.avi,1.3623646180381748
Pour\Pour_24_12.avi,1.5927735703582524
Pour\Pour_24_13.avi,1.846982700898584
Pour\Pour_24_14.avi,1.0975771241555141
Pour\Pour_24_15.avi,0.4198812624463477
Pour\Pour_24_16.avi,1.1319149448536336
Pour\Pour_24_17.avi,0.8161437507702171
Pour\Pour_24_18.avi,0.5742990207386596
Pour\Pour_24_19.avi,1.1334564842523116
Pour\Pour_24_2.avi,2.4963513311536554
Pour\Pour_24_20.avi,1.1089485220081818
Pour\Pour_24_21.avi,0.838328855583118
Pour\Pour_24_22.avi,1.1898182517944964
Pour\Pour_24_23.avi,0.28523105097035717
Pour\Pour_24_24.avi,1.1318372248466433
Pour\Pour_24_25.avi,1.2273909179368865
Pour\Pour_24_26.avi,1.065606343515696
Pour\Pour_24_3.avi,2.400660330963414
Pour\Pour_24_4.avi,2.4416491734208883
Pour\Pour_24_5.avi,2.0825723242961756
Pour\Pour_24_6.avi,1.6923853443354466
Pour\Pour_24_7.avi,1.9221555767580867
Pour\Pour_24_8.avi,1.7819680574290249
Pour\Pour_24_9.avi,1.7630353973710478
Pour\Pour_25_1.avi,0.40512139508978295
Pour\Pour_25_10.avi,-1.6232460786146348
Pour\Pour_25_11.avi,2.467898898965467
Pour\Pour_25_12.avi,-1.1697789823117943
Pour\Pour_25_13.avi,-0.7929756606290163
Pour\Pour_25_14.avi,0.08023691175734265
Pour\Pour_25_15.avi,-1.2415828763173435
Pour\Pour_25_16.avi,-3.0082676528293764
Pour\Pour_25_17.avi,-1.9331370190054447
Pour\Pour_25_18.avi,-2.119672658878404
Pour\Pour_25_19.avi,-1.3828758426615488
Pour\Pour_25_2.avi,0.5013059000056997
Pour\Pour_25_20.avi,-2.265558820735249
Pour\Pour_25_21.avi,0.4357090397139213
Pour\Pour_25_22.avi,-0.3520185251067644
Pour\Pour_25_23.avi,-0.35961316333287546
Pour\Pour_25_24.avi,-1.0575143291767561
Pour\Pour_25_25.avi,-2.4038023809120572
Pour\Pour_25_26.avi,-0.41210225977950166
Pour\Pour_25_27.avi,-0.5061065156953138
Pour\Pour_25_28.avi,-2.005098142006951
Pour\Pour_25_29.avi,-0.8243152859401616
Pour\Pour_25_3.avi,0.46013541594854024
Pour\Pour_25_30.avi,-1.4348823115290181
Pour\Pour_25_31.avi,-0.42691542333814986
Pour\Pour_25_4.avi,9.128369814471194
Pour\Pour_25_5.avi,0.759753907168353
Pour\Pour_25_6.avi,0.7312403550254298
Pour\Pour_25_7.avi,0.12503623996475122
Pour\Pour_25_8.avi,-1.4335854253486584
Pour\Pour_25_9.avi,-0.4204402008855885
Pour\Pour_2_1.avi,-0.5258576651623708
Pour\Pour_2_10.avi,-1.7940829851125415
Pour\Pour_2_11.avi,-1.8893573455074255
Pour\Pour_2_12.avi,-2.1589016138690793
Pour\Pour_2_13.avi,-2.5005898114882017
Pour\Pour_2_14.avi,-2.7036846456704318
Pour\Pour_2_15.avi,-2.443459589372982
Pour\Pour_2_16.avi,-2.474431084436283
Pour\Pour_2_17.avi,-2.4266728381315867
Pour\Pour_2_2.avi,-0.1320671221372322
Pour\Pour_2_3.avi,-0.18671906512684508
Pour\Pour_2_4.avi,-2.190829499228166
Pour\Pour_2_5.avi,-2.817874249484804
Pour\Pour_2_6.avi,-2.507179248697904
Pour\Pour_2_7.avi,-2.6156899093517234
Pour\Pour_2_8.avi,-2.4806731655484153
Pour\Pour_2_9.avi,-2.260693308451901
Pour\Pour_3_1.avi,7.513019952429346
Pour\Pour_3_10.avi,6.802456825971603
Pour\Pour_3_11.avi,6.793986227777269
Pour\Pour_3_12.avi,7.015474351743857
Pour\Pour_3_13.avi,7.1113071084022526
Pour\Pour_3_14.avi,7.051279242076571
Pour\Pour_3_15.avi,7.870015348157575
Pour\Pour_3_16.avi,7.862188677856888
Pour\Pour_3_17.avi,7.67643506526947
Pour\Pour_3_18.avi,8.035601747758461
Pour\Pour_3_2.avi,8.185902447313875
Pour\Pour_3_3.avi,4.904973263090307
Pour\Pour_3_4.avi,5.248926226049662
Pour\Pour_3_5.avi,6.958955251768733
Pour\Pour_3_6.avi,6.824602737265118
Pour\Pour_3_7.avi,7.149786322803821
Pour\Pour_3_8.avi,7.890363468768749
Pour\Pour_3_9.avi,7.603963111576281
Pour\Pour_4_1.avi,8.317984466751417
Pour\Pour_4_2.avi,5.3675320596978215
Pour\Pour_4_3.avi,4.948335846265157
Pour\Pour_4_4.avi,5.040557908600774
Pour\Pour_4_5.avi,6.971337840242206
Pour\Pour_4_6.avi,6.91360248893988
Pour\Pour_4_7.avi,6.89661117536681
Pour\Pour_4_8.avi,6.906644894796259
Pour\Pour_5_1.avi,7.367765060984171
Pour\Pour_5_10.avi,6.22023382048676
Pour\Pour_5_11.avi,6.111099684094808
Pour\Pour_5_2.avi,7.247670722358367
Pour\Pour_5_3.avi,7.365276438218576
Pour\Pour_5_4.avi,8.05266443019112
Pour\Pour_5_5.avi,8.043415983517965
Pour\Pour_5_6.avi,7.742162219115666
Pour\Pour_5_7.avi,6.673774235388812
Pour\Pour_5_8.avi,6.624583119437808
Pour\Pour_5_9.avi,6.331217872599761
Pour\Pour_6_1.avi,0.29105240701798774
Pour\Pour_6_10.avi,1.3433306791433475
Pour\Pour_6_11.avi,1.5028288162806456
Pour\Pour_6_12.avi,1.7830792282308852
Pour\Pour_6_13.avi,1.1624784405446715
Pour\Pour_6_2.avi,0.10089849978096116
Pour\Pour_6_3.avi,0.37641762755811214
Pour\Pour_6_4.avi,0.30467873089946806
Pour\Pour_6_5.avi,0.3640100475319702
Pour\Pour_6_6.avi,0.6111136688029065
Pour\Pour_6_7.avi,0.7233275565248664
Pour\Pour_6_8.avi,1.5706408963623373
Pour\Pour_6_9.avi,1.6018739484605335
Pour\Pour_7_1.avi,0.9130734298378229
Pour\Pour_7_10.avi,1.0458308008189003
Pour\Pour_7_11.avi,0.4674881749919483
Pour\Pour_7_12.avi,0.45343287622750694
