video_path,label,split,snr_db,lux_estimate
Kicking/brio_4k_C_kicking_15_1.avi,7,train,-47.3868492797569,0.0007492605946026742
Kicking/brio_4k_C_kicking_15_10.avi,7,train,-47.348136500777485,0.0007152128382585943
Kicking/brio_4k_C_kicking_15_12.avi,7,train,-47.059076879626126,0.0007354236440733075
Kicking/brio_4k_C_kicking_15_11.avi,7,train,-47.08511010083285,0.0007485499372705817
Kicking/brio_4k_C_kicking_15_13.avi,7,train,-47.276558786909156,0.0007098483620211482
Kicking/brio_4k_C_kicking_15_14.avi,7,train,-46.78108773141537,0.0007142110844142735
Kicking/brio_4k_C_kicking_15_15.avi,7,val,inf,0.0005329110426828265
Kicking/brio_4k_C_kicking_15_16.avi,7,all,inf,0.0005403143586590886
Kicking/brio_4k_C_kicking_15_17.avi,7,train,-47.08658911563732,0.0007295786635950208
Kicking/brio_4k_C_kicking_15_18.avi,7,train,inf,0.00046634310274384916
Kicking/brio_4k_C_kicking_15_2.avi,7,all,-47.26395946961862,0.0007291164365597069
Kicking/brio_4k_C_kicking_15_4.avi,7,all,-46.50913430151538,0.0007052038563415408
Kicking/brio_4k_C_kicking_15_3.avi,7,val,-47.10423049576786,0.0007681992137804627
Kicking/brio_4k_C_kicking_15_5.avi,7,val,inf,0.00029969014576636255
Kicking/brio_4k_C_kicking_15_6.avi,7,train,inf,0.0004057858604937792
Kicking/brio_4k_C_kicking_15_7.avi,7,all,-47.3310467956263,0.0007443576469086111
Kicking/brio_4k_C_kicking_15_8.avi,7,all,-47.26196885108948,0.0007409617537632585
Kicking/brio_4k_C_kicking_15_9.avi,7,all,-47.14820749109442,0.000738064176402986
Kicking/brio_4k_D_kicking_10_1.avi,7,train,-22.063398001328956,0.4458135664463043
Kicking/brio_4k_D_kicking_10_10.avi,7,train,-21.97898210219617,0.44994840025901794
Kicking/brio_4k_D_kicking_10_11.avi,7,train,-22.147519634320187,0.42806583642959595
Kicking/brio_4k_D_kicking_10_12.avi,7,train,-21.807173501877557,0.44637855887413025
Kicking/brio_4k_D_kicking_10_13.avi,7,all,-21.765458996479328,0.45496243238449097
Kicking/brio_4k_D_kicking_10_14.avi,7,all,-21.983110768454416,0.4454987347126007
Kicking/brio_4k_D_kicking_10_15.avi,7,val,-21.966032005491712,0.4425012469291687
Kicking/brio_4k_D_kicking_10_17.avi,7,train,-21.599712257201855,0.4651268720626831
Kicking/brio_4k_D_kicking_10_16.avi,7,all,-21.865547400600505,0.4560220539569855
Kicking/brio_4k_D_kicking_10_18.avi,7,train,-21.922441583413345,0.4500236511230469
Kicking/brio_4k_D_kicking_10_2.avi,7,all,-22.4450169972011,0.3865729570388794
Kicking/brio_4k_D_kicking_10_3.avi,7,train,-21.9614721261538,0.4304909408092499
Kicking/brio_4k_D_kicking_10_4.avi,7,train,-21.779399949770706,0.45869210362434387
Kicking/brio_4k_D_kicking_10_5.avi,7,train,-21.87752861243028,0.4528505504131317
Kicking/brio_4k_D_kicking_10_6.avi,7,all,-22.14801243373326,0.4348663091659546
Kicking/brio_4k_D_kicking_10_7.avi,7,val,-21.59227951517645,0.4753551483154297
Kicking/brio_4k_D_kicking_10_8.avi,7,train,-21.98042871838524,0.4434535801410675
Kicking/brio_4k_D_kicking_10_9.avi,7,all,-21.966685431344168,0.4382016360759735
Kicking/brio_4k_D_kicking_7_10.avi,7,train,-23.37495667263142,0.3115793764591217
Kicking/brio_4k_D_kicking_7_1.avi,7,train,-22.62898742584955,0.3352735638618469
Kicking/brio_4k_D_kicking_7_11.avi,7,train,-23.297764917589582,0.31471168994903564
Kicking/brio_4k_D_kicking_7_12.avi,7,train,-23.462416158532196,0.2921927571296692
Kicking/brio_4k_D_kicking_7_13.avi,7,train,-23.094254934562827,0.31128114461898804
Kicking/brio_4k_D_kicking_7_14.avi,7,train,-22.6062441101441,0.3482573628425598
Kicking/brio_4k_D_kicking_7_16.avi,7,train,-23.227882987087213,0.3336476683616638
Kicking/brio_4k_D_kicking_7_17.avi,7,all,-23.276395224607906,0.32454079389572144
Kicking/brio_4k_D_kicking_7_15.avi,7,train,-23.1956498055231,0.316976398229599
Kicking/brio_4k_D_kicking_7_18.avi,7,train,-23.78632438750494,0.22444868087768555
Kicking/brio_4k_D_kicking_7_2.avi,7,train,-22.691036224365234,0.3463253676891327
Kicking/brio_4k_D_kicking_7_3.avi,7,train,-22.660253437665794,0.33384865522384644
Kicking/brio_4k_D_kicking_7_5.avi,7,all,-22.89298525310698,0.33693811297416687
Kicking/brio_4k_D_kicking_7_4.avi,7,train,-23.109405404045468,0.32646507024765015
Kicking/brio_4k_D_kicking_7_6.avi,7,train,-22.916620396650753,0.33459824323654175
Kicking/brio_4k_D_kicking_7_7.avi,7,train,-23.062465534760403,0.3216992914676666
Kicking/brio_4k_D_kicking_7_8.avi,7,all,-23.1801632472447,0.3192989230155945
Kicking/brio_4k_D_kicking_7_9.avi,7,train,-23.040607267955565,0.28792697191238403
Kicking/brio_4k_D_kicking_8_1.avi,7,train,-25.23745101231795,0.2486160397529602
Kicking/brio_4k_D_kicking_8_10.avi,7,train,-25.672857600909012,0.22372964024543762
Kicking/brio_4k_D_kicking_8_11.avi,7,train,-25.679386171322424,0.2295835167169571
Kicking/brio_4k_D_kicking_8_13.avi,7,train,-25.58434065650491,0.23343400657176971
Kicking/brio_4k_D_kicking_8_12.avi,7,all,-25.357626392727806,0.24069353938102722
Kicking/brio_4k_D_kicking_8_14.avi,7,train,-25.39680927702524,0.24159052968025208
Kicking/brio_4k_D_kicking_8_15.avi,7,train,-25.422893189466915,0.23117241263389587
Kicking/brio_4k_D_kicking_8_16.avi,7,train,-25.251620903755853,0.24771299958229065
Kicking/brio_4k_D_kicking_8_17.avi,7,train,-25.845392606790785,0.21561957895755768
Kicking/brio_4k_D_kicking_8_18.avi,7,train,-26.263391696489773,0.15073265135288239
Kicking/brio_4k_D_kicking_8_4.avi,7,all,-25.449993426983173,0.23820339143276215
Kicking/brio_4k_D_kicking_8_2.avi,7,all,-25.587942078000022,0.23826877772808075
Kicking/brio_4k_D_kicking_8_3.avi,7,train,-25.51254588824052,0.24477434158325195
Kicking/brio_4k_D_kicking_8_5.avi,7,val,-25.641098998841784,0.22971211373806
Kicking/brio_4k_D_kicking_8_7.avi,7,train,-25.74208289384842,0.21000432968139648
Kicking/brio_4k_D_kicking_8_6.avi,7,train,-25.824349293342003,0.22386577725410461
Kicking/brio_4k_D_kicking_8_8.avi,7,train,-25.50303976876395,0.23565343022346497
Kicking/brio_4k_D_kicking_8_9.avi,7,train,-25.779821100689116,0.21101011335849762
Kicking/brio_4k_E_kicking_0_10.avi,7,train,inf,0.00011873163020936772
Kicking/brio_4k_E_kicking_0_11.avi,7,val,inf,0.00013051384303253144
Kicking/brio_4k_E_kicking_0_1.avi,7,train,inf,0.00011801173241110519
Kicking/brio_4k_E_kicking_0_12.avi,7,train,inf,0.00010825654317159206
Kicking/brio_4k_E_kicking_0_13.avi,7,val,inf,9.626567043596879e-05
Kicking/brio_4k_E_kicking_0_14.avi,7,train,inf,0.00011676380381686613
Kicking/brio_4k_E_kicking_0_15.avi,7,train,inf,9.900215081870556e-05
Kicking/brio_4k_E_kicking_0_16.avi,7,val,inf,0.00010472470603417605
Kicking/brio_4k_E_kicking_0_17.avi,7,train,inf,0.00011629022628767416
Kicking/brio_4k_E_kicking_0_18.avi,7,train,inf,0.0001161334294010885
Kicking/brio_4k_E_kicking_0_3.avi,7,all,inf,0.00010823567572515458
Kicking/brio_4k_E_kicking_0_2.avi,7,all,inf,0.0001240839483216405
Kicking/brio_4k_E_kicking_0_4.avi,7,train,inf,0.00010074453166453168
Kicking/brio_4k_E_kicking_0_5.avi,7,val,inf,9.949981904355809e-05
Kicking/brio_4k_E_kicking_0_6.avi,7,train,inf,9.845196473179385e-05
Kicking/brio_4k_E_kicking_0_7.avi,7,train,inf,0.00010927901894319803
Kicking/brio_4k_E_kicking_0_8.avi,7,train,inf,0.00011084564175689593
Kicking/brio_4k_E_kicking_0_9.avi,7,train,inf,9.925752237904817e-05
Kicking/brio_4k_E_kicking_1_1.avi,7,train,inf,0.0005162598099559546
Kicking/brio_4k_E_kicking_1_10.avi,7,train,inf,0.0005535577656701207
Kicking/brio_4k_E_kicking_1_11.avi,7,all,-42.072980069668496,0.0005116558750160038
Kicking/brio_4k_E_kicking_1_12.avi,7,train,inf,0.0003221540537197143
Kicking/brio_4k_E_kicking_1_13.avi,7,train,inf,0.00025169592117890716
Kicking/brio_4k_E_kicking_1_14.avi,7,train,inf,0.00034954448346979916
Kicking/brio_4k_E_kicking_1_16.avi,7,train,inf,0.000405203114496544
Kicking/brio_4k_E_kicking_1_15.avi,7,train,inf,0.0003536031872499734
Kicking/brio_4k_E_kicking_1_17.avi,7,train,inf,0.00023428371059708297
Kicking/brio_4k_E_kicking_1_18.avi,7,train,inf,0.0005349191487766802
Kicking/brio_4k_E_kicking_1_2.avi,7,train,inf,0.00035613603540696204
Kicking/brio_4k_E_kicking_1_3.avi,7,train,inf,0.00029942847322672606
Kicking/brio_4k_E_kicking_1_4.avi,7,train,inf,0.00024818957899697125
Kicking/brio_4k_E_kicking_1_5.avi,7,train,inf,0.0002600718871690333
Kicking/brio_4k_E_kicking_1_6.avi,7,train,inf,0.0005130569916218519
Kicking/brio_4k_E_kicking_1_7.avi,7,all,inf,0.00032976982765831053
Kicking/brio_4k_E_kicking_2_1.avi,7,train,inf,0.00021331246534828097
Kicking/brio_4k_E_kicking_1_8.avi,7,train,inf,0.00047840509796515107
Kicking/brio_4k_E_kicking_1_9.avi,7,train,inf,0.0006925456109456718
Kicking/brio_4k_E_kicking_2_10.avi,7,train,inf,0.00019916048040613532
Kicking/brio_4k_E_kicking_2_11.avi,7,train,inf,0.00025404689949937165
Kicking/brio_4k_E_kicking_2_12.avi,7,train,inf,0.00019245277508161962
Kicking/brio_4k_E_kicking_2_14.avi,7,train,inf,0.00024944316828623414
Kicking/brio_4k_E_kicking_2_15.avi,7,train,inf,0.0002005368733080104
Kicking/brio_4k_E_kicking_2_18.avi,7,train,inf,0.00021878101688344032
Kicking/brio_4k_E_kicking_2_17.avi,7,train,inf,0.0002069947513518855
Kicking/brio_4k_E_kicking_2_13.avi,7,train,inf,0.00017228489741683006
Kicking/brio_4k_E_kicking_2_16.avi,7,train,inf,0.00022466057271230966
Kicking/brio_4k_E_kicking_2_2.avi,7,train,inf,0.00020487720030359924
Kicking/brio_4k_E_kicking_2_3.avi,7,all,inf,0.00018149054085370153
Kicking/brio_4k_E_kicking_2_5.avi,7,train,inf,0.0002154766843887046
Kicking/brio_4k_E_kicking_2_7.avi,7,all,inf,0.00018626342352945358
Kicking/brio_4k_E_kicking_2_6.avi,7,train,inf,0.00020798167679458857
Kicking/brio_4k_E_kicking_2_4.avi,7,train,inf,0.00018114573322236538
Kicking/brio_4k_E_kicking_2_8.avi,7,train,inf,0.00018597890448290855
Kicking/brio_4k_E_kicking_2_9.avi,7,train,inf,0.00020203586609568447
Kicking/brio_4k_E_kicking_9_1.avi,7,all,inf,0.000246421288466081
Kicking/brio_4k_E_kicking_9_10.avi,7,train,inf,0.00019426763174124062
Kicking/brio_4k_E_kicking_9_14.avi,7,train,inf,0.00022082657960709184
Kicking/brio_4k_E_kicking_9_11.avi,7,all,inf,0.00027099353610537946
Kicking/brio_4k_E_kicking_9_13.avi,7,train,inf,0.0002558025880716741
Kicking/brio_4k_E_kicking_9_12.avi,7,all,inf,0.0002640335587784648
Kicking/brio_4k_E_kicking_9_15.avi,7,train,inf,0.0002469147148076445
Kicking/brio_4k_E_kicking_9_16.avi,7,train,inf,0.00020979011605959386
Kicking/brio_4k_E_kicking_9_17.avi,7,all,inf,0.0002841173845808953
Kicking/brio_4k_E_kicking_9_18.avi,7,val,inf,0.000267783208983019
Kicking/brio_4k_E_kicking_9_2.avi,7,train,inf,0.00020470292656682432
Kicking/brio_4k_E_kicking_9_6.avi,7,train,inf,0.0002599907456897199
Kicking/brio_4k_E_kicking_9_7.avi,7,all,inf,0.00024220939667429775
Kicking/brio_4k_E_kicking_9_5.avi,7,train,inf,0.00022722157882526517
Kicking/brio_4k_E_kicking_9_4.avi,7,train,inf,0.0002286181115778163
Kicking/brio_4k_E_kicking_9_3.avi,7,train,inf,0.00026854482712224126
Kicking/brio_4k_E_kicking_9_8.avi,7,train,inf,0.00023570345365442336
Kicking/brio_4k_E_kicking_9_9.avi,7,train,inf,0.00022634347260463983
Kicking/brio_c920_A_kicking_3_1.avi,7,train,-29.40645276972678,0.09916536509990692
Kicking/brio_c920_A_kicking_3_12.avi,7,train,-29.528944045305252,0.10532127320766449
Kicking/brio_c920_A_kicking_3_10.avi,7,train,-29.56963837146759,0.10209894925355911
Kicking/brio_c920_A_kicking_3_14.avi,7,train,-29.427757242269685,0.09450337290763855
Kicking/brio_c920_A_kicking_3_13.avi,7,all,-29.42737747515951,0.09857571870088577
Kicking/brio_c920_A_kicking_3_11.avi,7,train,-29.503899621112005,0.10629146546125412
Kicking/brio_c920_A_kicking_3_15.avi,7,all,-29.50729895915304,0.10468165576457977
Kicking/brio_c920_A_kicking_3_16.avi,7,train,-29.48788542832647,0.10537617653608322
Kicking/brio_c920_A_kicking_3_17.avi,7,train,-29.493693581649236,0.10379860550165176
Kicking/brio_c920_A_kicking_3_2.avi,7,train,-29.49509048883894,0.10517542064189911
Kicking/brio_c920_A_kicking_3_5.avi,7,train,-29.48279203030101,0.10605274885892868
Kicking/brio_c920_A_kicking_3_18.avi,7,train,-29.582321392862422,0.10412183403968811
Kicking/brio_c920_A_kicking_3_3.avi,7,train,-29.48532381573239,0.10436955094337463
Kicking/brio_c920_A_kicking_3_4.avi,7,train,-29.530420177861263,0.10367483645677567
Kicking/brio_c920_A_kicking_3_6.avi,7,train,-29.5130493557244,0.10401643067598343
Kicking/brio_c920_A_kicking_3_7.avi,7,train,-29.560449918111164,0.10360296815633774
Kicking/brio_c920_A_kicking_3_8.avi,7,all,-29.569150252001627,0.10274810343980789
Kicking/brio_c920_A_kicking_3_9.avi,7,all,-29.49361313760808,0.10669944435358047
Kicking/brio_c920_A_kicking_5_1.avi,7,train,-31.31126286690695,0.09949764609336853
Kicking/brio_c920_A_kicking_5_10.avi,7,train,-31.502100387505724,0.08748536556959152
Kicking/brio_c920_A_kicking_5_11.avi,7,train,-31.18867287764678,0.10159458965063095
Kicking/brio_c920_A_kicking_5_12.avi,7,train,-31.230058052710124,0.10136209428310394
Kicking/brio_c920_A_kicking_5_13.avi,7,train,-31.380162835121155,0.09723557531833649
Kicking/brio_c920_A_kicking_5_15.avi,7,all,-31.464559542281286,0.09921639412641525
Kicking/brio_c920_A_kicking_5_16.avi,7,val,-31.745866139729817,0.0731024518609047
Kicking/brio_c920_A_kicking_5_14.avi,7,train,-31.270268921341216,0.09839265793561935
Kicking/brio_c920_A_kicking_5_17.avi,7,train,-31.17960804275104,0.09541556984186172
Kicking/brio_c920_A_kicking_5_18.avi,7,all,-31.055377572774887,0.09943224489688873
Kicking/brio_c920_A_kicking_5_2.avi,7,train,-31.40752179282052,0.09551413357257843
Kicking/brio_c920_A_kicking_5_4.avi,7,train,-31.706573452268326,0.095842145383358
Kicking/brio_c920_A_kicking_5_3.avi,7,train,-31.253364378945868,0.10101336240768433
Kicking/brio_c920_A_kicking_5_5.avi,7,all,-32.92284172193139,0.06330648064613342
Kicking/brio_c920_A_kicking_5_6.avi,7,all,-31.65694726364953,0.08454781025648117
Kicking/brio_c920_A_kicking_5_8.avi,7,val,-31.52333212328387,0.09604691714048386
Kicking/brio_c920_A_kicking_5_7.avi,7,train,-30.843204110860825,0.10517765581607819
Kicking/brio_c920_A_kicking_6_10.avi,7,train,-30.69169974752835,0.0971955731511116
Kicking/brio_c920_A_kicking_5_9.avi,7,train,-31.618105901026095,0.08979887515306473
Kicking/brio_c920_A_kicking_6_1.avi,7,all,-30.71654124302907,0.09509137272834778
Kicking/brio_c920_A_kicking_6_11.avi,7,all,-31.450073969991582,0.08045028150081635
Kicking/brio_c920_A_kicking_6_12.avi,7,all,-30.94012839453561,0.0915844514966011
Kicking/brio_c920_A_kicking_6_13.avi,7,train,-31.613051617040043,0.07679543644189835
Kicking/brio_c920_A_kicking_6_14.avi,7,train,-30.66467202135495,0.09588277339935303
Kicking/brio_c920_A_kicking_6_15.avi,7,train,-30.66891124373988,0.09774824976921082
Kicking/brio_c920_A_kicking_6_16.avi,7,train,-30.67239420455799,0.09702470898628235
Kicking/brio_c920_A_kicking_6_17.avi,7,train,-30.723025904292555,0.09502667933702469
Kicking/brio_c920_A_kicking_6_18.avi,7,train,-30.715743260724203,0.09637939929962158
Kicking/brio_c920_A_kicking_6_2.avi,7,train,-30.737458718450444,0.09475056082010269
Kicking/brio_c920_A_kicking_6_3.avi,7,val,-30.752989823839307,0.09617716819047928
Kicking/brio_c920_A_kicking_6_4.avi,7,val,-31.570473121745245,0.07751655578613281
Kicking/brio_c920_A_kicking_6_5.avi,7,all,-30.848553011902666,0.09322015196084976
Kicking/brio_c920_A_kicking_6_6.avi,7,train,-30.755473259275995,0.09653785079717636
Kicking/brio_c920_A_kicking_6_7.avi,7,train,-30.730072132178716,0.09615723788738251
Kicking/brio_c920_A_kicking_6_8.avi,7,all,-30.697095204243617,0.09648072719573975
Kicking/brio_c920_A_kicking_6_9.avi,7,all,-30.70960381574798,0.09578818082809448
Kicking/brio_c920_B_kicking_11_1.avi,7,train,-40.23973547251879,0.0038682534359395504
Kicking/brio_c920_B_kicking_11_10.avi,7,train,-39.02265982968466,0.01660086400806904
Kicking/brio_c920_B_kicking_11_11.avi,7,all,-36.41536570021084,0.018762575462460518
Kicking/brio_c920_B_kicking_11_12.avi,7,all,-36.26824780514366,0.02884400263428688
Kicking/brio_c920_B_kicking_11_13.avi,7,val,-36.25945433051185,0.031353991478681564
Kicking/brio_c920_B_kicking_11_14.avi,7,train,-36.201395653841786,0.031624168157577515
Kicking/brio_c920_B_kicking_11_16.avi,7,train,-36.23150289058685,0.031398508697748184
Kicking/brio_c920_B_kicking_11_15.avi,7,train,-36.07926379170334,0.03209206089377403
Kicking/brio_c920_B_kicking_11_17.avi,7,train,-36.70793995522616,0.027383431792259216
Kicking/brio_c920_B_kicking_11_18.avi,7,train,-36.21926485446461,0.031351834535598755
Kicking/brio_c920_B_kicking_11_2.avi,7,train,-39.01440009474754,0.013157707639038563
Kicking/brio_c920_B_kicking_11_3.avi,7,train,-37.52294533961528,0.01983168162405491
Kicking/brio_c920_B_kicking_11_4.avi,7,train,-36.44758498774166,0.029746640473604202
Kicking/brio_c920_B_kicking_11_5.avi,7,train,-35.88033555864214,0.03281622380018234
Kicking/brio_c920_B_kicking_11_6.avi,7,train,-36.08602737125597,0.03216661512851715
Kicking/brio_c920_B_kicking_11_7.avi,7,train,-36.12006695924607,0.031927019357681274
Kicking/brio_c920_B_kicking_11_8.avi,7,train,-36.40170110238565,0.030534449964761734
Kicking/brio_c920_B_kicking_16_1.avi,7,all,-37.69045893635069,0.01405702531337738
Kicking/brio_c920_B_kicking_11_9.avi,7,train,-36.03579470541625,0.03231380134820938
Kicking/brio_c920_B_kicking_16_2.avi,7,train,-37.456123702294,0.018377579748630524
Kicking/brio_c920_B_kicking_16_3.avi,7,train,-37.44821635740144,0.017717285081744194
Kicking/brio_c920_B_kicking_16_4.avi,7,train,-36.78442620805332,0.026612725108861923
Kicking/brio_c920_B_kicking_16_5.avi,7,train,-36.73757682953562,0.02741841785609722
Kicking/brio_c920_B_kicking_16_6.avi,7,train,-36.88220885761997,0.026901010423898697
Kicking/brio_c920_B_kicking_16_7.avi,7,train,-36.18564949379311,0.030282745137810707
Kicking/brio_c920_B_kicking_16_9.avi,7,train,-36.756100697560356,0.02733493223786354
Kicking/brio_c920_B_kicking_16_8.avi,7,all,-37.00050885698437,0.026540482416749
Kicking/brio_c920_B_kicking_4_1.avi,7,train,-39.801282414368224,0.006905730813741684
Kicking/brio_c920_B_kicking_4_10.avi,7,train,-41.434717220919474,0.005240023136138916
Kicking/brio_c920_B_kicking_4_11.avi,7,train,-41.57822697563509,0.005139186978340149
Kicking/brio_c920_B_kicking_4_12.avi,7,val,-39.849299160780106,0.006646616850048304
Kicking/brio_c920_B_kicking_4_13.avi,7,all,-39.509103988346304,0.008100071921944618
Kicking/brio_c920_B_kicking_4_14.avi,7,val,-40.28936428306377,0.006504550110548735
Kicking/brio_c920_B_kicking_4_16.avi,7,train,-40.04145261460701,0.009381578303873539
Kicking/brio_c920_B_kicking_4_15.avi,7,train,-40.00944315341481,0.007488606497645378
Kicking/brio_c920_B_kicking_4_17.avi,7,train,-39.92382697891771,0.007070864550769329
Kicking/brio_c920_B_kicking_4_2.avi,7,train,-40.63376996369488,0.005885464604943991
Kicking/brio_c920_B_kicking_4_18.avi,7,val,-38.825190742458915,0.009971760213375092
Kicking/brio_c920_B_kicking_4_3.avi,7,train,-41.000643132025736,0.005541535094380379
Kicking/brio_c920_B_kicking_4_4.avi,7,val,-40.09352057381014,0.006719537544995546
Kicking/brio_c920_B_kicking_4_5.avi,7,train,-40.6460515165751,0.006022769492119551
Kicking/brio_c920_B_kicking_4_6.avi,7,train,-41.34463408163616,0.005450061522424221
Kicking/brio_c920_B_kicking_4_7.avi,7,train,-39.995534754636,0.006670892704278231
Kicking/brio_c920_B_kicking_4_8.avi,7,train,-39.79712438165096,0.006977890618145466
Kicking/brio_c920_B_kicking_4_9.avi,7,train,-40.584313067714724,0.006074909586459398
Kicking/brio_c920_C_kicking_12_1.avi,7,all,-41.89096036710237,0.0002990032662637532
Kicking/brio_c920_C_kicking_12_11.avi,7,train,-41.549793779850006,0.00033421110128983855
Kicking/brio_c920_C_kicking_12_10.avi,7,train,-41.866318583488464,0.0003154258301947266
Kicking/brio_c920_C_kicking_12_12.avi,7,train,-41.88252517155239,0.00031792535446584225
Kicking/brio_c920_C_kicking_12_13.avi,7,val,-41.35647699896213,0.00034855696139857173
Kicking/brio_c920_C_kicking_12_14.avi,7,all,-41.726453132457564,0.00033604897907935083
Kicking/brio_c920_C_kicking_12_15.avi,7,train,-41.788149428578606,0.00032496388303115964
Kicking/brio_c920_C_kicking_12_16.avi,7,train,-41.85867756605148,0.00032430983264930546
Kicking/brio_c920_C_kicking_12_17.avi,7,all,-41.963697839201544,0.0003167070390190929
Kicking/brio_c920_C_kicking_12_18.avi,7,train,-41.84017951028389,0.00033678082400001585
Kicking/brio_c920_C_kicking_12_2.avi,7,train,-42.041616077933995,0.00030515642720274627
Kicking/brio_c920_C_kicking_12_3.avi,7,train,-42.04462600605829,0.00030473977676592767
Kicking/brio_c920_C_kicking_12_4.avi,7,train,-41.920581096041516,0.0003123751375824213
Kicking/brio_c920_C_kicking_12_5.avi,7,val,-41.85920740876879,0.00031117271282710135
Kicking/brio_c920_C_kicking_12_6.avi,7,train,-42.08865836658309,0.0003061240422539413
Kicking/brio_c920_C_kicking_12_7.avi,7,train,-41.80022128841333,0.00030996816349215806
Kicking/brio_c920_C_kicking_12_8.avi,7,val,-41.88764340111187,0.0003097873704973608
Kicking/brio_c920_C_kicking_13_1.avi,7,train,-41.234509881618806,0.000385881430702284
Kicking/brio_c920_C_kicking_12_9.avi,7,train,-41.97646316173857,0.0003197882033418864
Kicking/brio_c920_C_kicking_13_10.avi,7,train,-41.568409374782014,0.00037098716711625457
Kicking/brio_c920_C_kicking_13_11.avi,7,all,-41.58277750015259,0.00037121973582543433
Kicking/brio_c920_C_kicking_13_12.avi,7,train,-41.365055721417995,0.0003867264313157648
Kicking/brio_c920_C_kicking_13_13.avi,7,train,-41.659163774642266,0.00036735847243107855
Kicking/brio_c920_C_kicking_13_14.avi,7,train,-41.373575958045755,0.0003835280367638916
Kicking/brio_c920_C_kicking_13_15.avi,7,all,-41.405464104846516,0.00037568368134088814
Kicking/brio_c920_C_kicking_13_16.avi,7,all,-41.328204838575516,0.0003857758129015565
Kicking/brio_c920_C_kicking_13_18.avi,7,train,-41.32323969591845,0.00038490642327815294
Kicking/brio_c920_C_kicking_13_17.avi,7,train,-41.65072424071176,0.00035769506939686835
Kicking/brio_c920_C_kicking_13_2.avi,7,train,-41.33755998273866,0.00039058655966073275
Kicking/brio_c920_C_kicking_13_3.avi,7,train,-41.57694461090224,0.0003673153987620026
Kicking/brio_c920_C_kicking_13_4.avi,7,train,-41.469849285326504,0.0003745107969734818
Kicking/brio_c920_C_kicking_13_5.avi,7,train,-41.4044092819754,0.00037475224235095084
Kicking/brio_c920_C_kicking_13_6.avi,7,train,-41.46712761009689,0.0003793806245084852
Kicking/brio_c920_C_kicking_13_8.avi,7,train,-41.397547338690075,0.00037544374936260283
Kicking/brio_c920_C_kicking_13_7.avi,7,all,-41.47911327075114,0.0003786412125919014
Kicking/brio_c920_C_kicking_13_9.avi,7,train,-41.6201308795384,0.00036835201899521053
Kicking/brio_c920_C_kicking_14_1.avi,7,train,inf,0.00016916518507059664
Kicking/brio_c920_C_kicking_14_10.avi,7,train,-44.380116169912775,0.00017160276183858514
Kicking/brio_c920_C_kicking_14_11.avi,7,train,-44.300382286310196,0.00018219479534309357
Kicking/brio_c920_C_kicking_14_12.avi,7,train,-44.59254507507597,0.00017240011948160827
Kicking/brio_c920_C_kicking_14_13.avi,7,train,-44.35286956550801,0.000182128424057737
Kicking/brio_c920_C_kicking_14_16.avi,7,train,inf,0.00017173161904793233
Kicking/brio_c920_C_kicking_14_14.avi,7,all,-44.541498610847874,0.00017508641758468002
Kicking/brio_c920_C_kicking_14_15.avi,7,all,-44.685551550536026,0.00017414885223843157
Kicking/brio_c920_C_kicking_14_17.avi,7,all,-44.2494977259003,0.00017608852067496628
Kicking/brio_c920_C_kicking_14_18.avi,7,train,-44.4576323348864,0.00018820672994479537
Kicking/brio_c920_C_kicking_14_2.avi,7,train,-44.86293767627917,0.00016295077512040734
Kicking/brio_c920_C_kicking_14_3.avi,7,train,-43.79949640809444,0.00043540794285945594
Kicking/brio_c920_C_kicking_14_4.avi,7,train,-44.23208599596952,0.0001809281384339556
Kicking/brio_c920_C_kicking_14_7.avi,7,train,-44.81817960739136,0.00015863326552789658
Kicking/brio_c920_C_kicking_14_5.avi,7,val,-44.68203004482573,0.0001650745834922418
Kicking/brio_c920_C_kicking_14_6.avi,7,all,-44.11008539453017,0.0001698949927231297
Kicking/brio_c920_C_kicking_14_8.avi,7,train,-44.69115106909125,0.00016826395585667342
Kicking/brio_c920_C_kicking_14_9.avi,7,all,-44.913159012794495,0.00016737196710892022
Kicking/brio_c920_C_kicking_15_1.avi,7,train,-44.93351421524993,0.00017537795065436512
Kicking/brio_c920_C_kicking_15_10.avi,7,train,-44.55383692468916,0.00019104972307104617
Kicking/brio_c920_C_kicking_15_11.avi,7,train,-45.28816674884997,0.00017581932479515672
Kicking/brio_c920_C_kicking_15_12.avi,7,train,-44.90555698807175,0.00017966209270525724
Kicking/brio_c920_C_kicking_15_14.avi,7,train,-44.89636670361768,0.00018229168199468404
Kicking/brio_c920_C_kicking_15_13.avi,7,train,-44.87855170454298,0.00018484934116713703
Kicking/brio_c920_C_kicking_15_15.avi,7,val,-45.06936893806801,0.00018146073853131384
Kicking/brio_c920_C_kicking_15_16.avi,7,all,-44.61230001279286,0.00019025530491489917
Kicking/brio_c920_C_kicking_15_17.avi,7,train,-45.16280938038784,0.0001765590423019603
Kicking/brio_c920_C_kicking_15_18.avi,7,train,-44.995799357430975,0.00018232021830044687
Kicking/brio_c920_C_kicking_15_2.avi,7,all,-44.97488017630788,0.0001829734246712178
Kicking/brio_c920_C_kicking_15_4.avi,7,all,-45.36980787913004,0.00017326897068414837
Kicking/brio_c920_C_kicking_15_5.avi,7,val,-44.876099101134706,0.00018104189075529575
