video,snr_db,lux_estimate
Pour\Pour_3_16.avi,7.862188677856888,10.348722457885742
Pour\Pour_3_17.avi,7.67643506526947,12.908592224121094
Pour\Pour_3_18.avi,8.035601747758461,12.506299018859863
Pour\Pour_3_2.avi,8.185902447313875,12.046985626220703
Pour\Pour_3_3.avi,4.904973263090307,10.939550399780273
Pour\Pour_3_4.avi,5.248926226049662,10.105456352233887
Pour\Pour_3_5.avi,6.958955251768733,9.647791862487793
Pour\Pour_3_6.avi,6.824602737265118,9.720809936523438
Pour\Pour_3_7.avi,7.149786322803821,12.875687599182129
Pour\Pour_3_8.avi,7.890363468768749,10.810192108154297
Pour\Pour_3_9.avi,7.603963111576281,10.251943588256836
Pour\Pour_4_1.avi,8.317984466751417,12.327610969543457
Pour\Pour_4_2.avi,5.3675320596978215,11.122612953186035
Pour\Pour_4_3.avi,4.948335846265157,10.011099815368652
Pour\Pour_4_4.avi,5.040557908600774,10.1504545211792
Pour\Pour_4_5.avi,6.971337840242206,9.49950885772705
Pour\Pour_4_6.avi,6.91360248893988,9.404047012329102
Pour\Pour_4_7.avi,6.89661117536681,9.545371055603027
Pour\Pour_4_8.avi,6.906644894796259,9.659995079040527
Pour\Pour_5_1.avi,7.367765060984171,12.768519401550293
Pour\Pour_5_10.avi,6.22023382048676,9.801799774169922
Pour\Pour_5_11.avi,6.111099684094808,9.789433479309082
Pour\Pour_5_2.avi,7.247670722358367,13.049222946166992
Pour\Pour_5_3.avi,7.365276438218576,12.956452369689941
Pour\Pour_5_4.avi,8.05266443019112,11.12674331665039
Pour\Pour_5_5.avi,8.043415983517965,10.65478515625
Pour\Pour_5_6.avi,7.742162219115666,10.267104148864746
Pour\Pour_5_7.avi,6.673774235388812,10.559908866882324
Pour\Pour_5_8.avi,6.624583119437808,9.85151195526123
Pour\Pour_5_9.avi,6.331217872599761,9.869071006774902
Pour\Pour_6_1.avi,0.29105240701798774,16.892423629760742
Pour\Pour_6_10.avi,1.3433306791433475,22.893333435058594
Pour\Pour_6_11.avi,1.5028288162806456,21.639957427978516
Pour\Pour_6_12.avi,1.7830792282308852,17.612974166870117
Pour\Pour_6_13.avi,1.1624784405446715,16.21568489074707
Pour\Pour_6_2.avi,0.10089849978096116,16.24991226196289
Pour\Pour_6_3.avi,0.37641762755811214,17.62138557434082
Pour\Pour_6_4.avi,0.30467873089946806,17.374048233032227
Pour\Pour_6_5.avi,0.3640100475319702,16.217676162719727
Pour\Pour_6_6.avi,0.6111136688029065,16.44919776916504
Pour\Pour_6_7.avi,0.7233275565248664,16.533018112182617
Pour\Pour_6_8.avi,1.5706408963623373,18.667448043823242
Pour\Pour_6_9.avi,1.6018739484605335,23.82240867614746
Pour\Pour_7_1.avi,0.9130734298378229,19.709699630737305
Pour\Pour_7_10.avi,1.0458308008189003,21.12131690979004
Pour\Pour_7_11.avi,0.4674881749919483,21.781383514404297
Pour\Pour_7_12.avi,0.45343287622750694,21.81378173828125
Pour\Pour_7_13.avi,0.6435027062790851,21.022619247436523
Pour\Pour_7_14.avi,0.656279905885458,20.771970748901367
Pour\Pour_7_15.avi,0.9395423785343275,22.47254180908203
Pour\Pour_7_16.avi,1.020524298810229,22.802263259887695
Pour\Pour_7_17.avi,1.313787176412471,24.26188850402832
Pour\Pour_7_18.avi,1.2521366402506828,24.64727210998535
Pour\Pour_7_19.avi,1.311123492601125,23.7742862701416
Pour\Pour_7_2.avi,1.1630024877657372,20.751100540161133
Pour\Pour_7_20.avi,1.4793150289492174,23.201574325561523
Pour\Pour_7_21.avi,1.6715695072964925,23.876976013183594
Pour\Pour_7_22.avi,1.5932571166194975,23.933805465698242
Pour\Pour_7_23.avi,1.2314420565962791,23.4302978515625
Pour\Pour_7_24.avi,1.322446462471743,24.13713264465332
Pour\Pour_7_25.avi,1.5424209560306978,25.87897491455078
Pour\Pour_7_26.avi,1.4521613648455394,25.894010543823242
Pour\Pour_7_27.avi,1.0506502784449945,24.733076095581055
Pour\Pour_7_28.avi,1.2103090815893982,25.03182029724121
Pour\Pour_7_3.avi,1.0945173432429631,20.60923957824707
Pour\Pour_7_4.avi,1.2737321307839349,19.71367073059082
Pour\Pour_7_5.avi,1.2625667589005602,19.60671043395996
Pour\Pour_7_6.avi,1.176331558086899,20.951173782348633
Pour\Pour_7_7.avi,1.1030502196620493,21.46719741821289
Pour\Pour_7_8.avi,1.1865056536079925,20.95345115661621
Pour\Pour_7_9.avi,1.0881196677684783,20.794713973999023
Pour\Pour_8_1.avi,2.374787140441568,6.269749641418457
Pour\Pour_8_10.avi,0.08711770422235933,10.36228084564209
Pour\Pour_8_11.avi,1.6987045541658912,9.686403274536133
Pour\Pour_8_12.avi,2.702589980614038,10.865066528320312
Pour\Pour_8_13.avi,3.3609201157322297,10.281083106994629
Pour\Pour_8_14.avi,0.25592605153676384,12.117631912231445
Pour\Pour_8_15.avi,0.24139260398390303,12.545775413513184
Pour\Pour_8_16.avi,0.11808973197374777,12.779326438903809
Pour\Pour_8_17.avi,0.9681047026959944,12.11851978302002
Pour\Pour_8_18.avi,0.9990675640957696,11.888185501098633
Pour\Pour_8_19.avi,0.9734043245222054,11.829971313476562
Pour\Pour_8_2.avi,2.418870158352942,14.537687301635742
Pour\Pour_8_20.avi,1.0004741622734878,12.0650634765625
Pour\Pour_8_21.avi,1.3792809561170913,12.452475547790527
Pour\Pour_8_22.avi,-3.6861697883950066,14.260110855102539
Pour\Pour_8_23.avi,-3.5635168558877446,14.57348918914795
Pour\Pour_8_24.avi,-3.420040429906642,14.47178840637207
Pour\Pour_8_25.avi,-3.197440656080638,14.774332046508789
Pour\Pour_8_26.avi,-3.6313016183914675,14.432778358459473
Pour\Pour_8_27.avi,1.1522351168464906,12.206602096557617
Pour\Pour_8_28.avi,1.2728251020113628,12.674019813537598
Pour\Pour_8_29.avi,1.3505134731531143,12.486719131469727
Pour\Pour_8_3.avi,2.7496078150703553,12.974749565124512
Pour\Pour_8_30.avi,1.1630229391519307,12.5712308883667
Pour\Pour_8_31.avi,1.53106523002242,13.133837699890137
Pour\Pour_8_32.avi,1.2064496315615152,12.855720520019531
Pour\Pour_8_33.avi,1.5889230179713993,13.448138236999512
Pour\Pour_8_34.avi,1.1865793493972427,12.706565856933594
Pour\Pour_8_35.avi,1.6645463070143824,13.248772621154785
Pour\Pour_8_36.avi,1.3448025031787594,12.629485130310059
Pour\Pour_8_37.avi,1.551240443399078,13.62583065032959
Pour\Pour_8_38.avi,1.2160329334437847,12.589279174804688
Pour\Pour_8_39.avi,1.666962264215245,13.572574615478516
Pour\Pour_8_4.avi,1.9646700958410899,11.715490341186523
Pour\Pour_8_40.avi,1.3388944713070112,12.738261222839355
Pour\Pour_8_41.avi,1.7089755451188813,11.760191917419434
Pour\Pour_8_42.avi,1.2957171865162396,9.256022453308105
Pour\Pour_8_43.avi,0.5443699052086984,10.137614250183105
Pour\Pour_8_44.avi,0.49065058597841776,9.990706443786621
Pour\Pour_8_5.avi,2.1631768581514454,12.922356605529785
Pour\Pour_8_6.avi,3.8110060912246504,11.584330558776855
Pour\Pour_8_7.avi,3.117574925503034,12.154481887817383
Pour\Pour_8_8.avi,4.061023813897166,11.894031524658203
Pour\Pour_8_9.avi,3.852755617527735,11.257554054260254
Pour\Pour_9_1.avi,-5.301275522478165,7.294553756713867
Pour\Pour_9_10.avi,5.869745905437167,5.549310207366943
Pour\Pour_9_11.avi,4.314509866988822,5.8783440589904785
Pour\Pour_9_12.avi,4.136568384433011,5.976378917694092
Pour\Pour_9_13.avi,5.467680166475475,5.470247268676758
Pour\Pour_9_2.avi,0.9930704087938791,6.483809947967529
Pour\Pour_9_3.avi,1.3338356266419094,6.361988067626953
Pour\Pour_9_4.avi,-3.5778157224322293,7.648968696594238
Pour\Pour_9_5.avi,8.598247766494751,4.677497863769531
Pour\Pour_9_6.avi,9.40693802520877,4.655763626098633
Pour\Pour_9_7.avi,8.907476822535196,5.022756099700928
Pour\Pour_9_8.avi,7.8598833865806705,5.078482627868652
Pour\Pour_9_9.avi,5.857114321748975,5.541309833526611
Push\Push_10_1.avi,6.72555588964206,11.449763298034668
Push\Push_10_10.avi,4.207597248310634,10.924814224243164
Push\Push_10_11.avi,-1.0405116405574575,12.70853042602539
Push\Push_10_12.avi,-1.4434311015380394,13.289310455322266
Push\Push_10_13.avi,-1.3915899731628187,13.37838077545166
Push\Push_10_14.avi,-1.4166702772828117,13.013824462890625
Push\Push_10_15.avi,1.7892902018918124,12.184929847717285
Push\Push_10_16.avi,4.374688355252147,13.756637573242188
Push\Push_10_17.avi,5.097476474634589,13.630403518676758
Push\Push_10_18.avi,3.609623096790165,11.365787506103516
Push\Push_10_19.avi,-1.1951495470711961,12.460092544555664
Push\Push_10_2.avi,0.6737994542160943,11.708517074584961
Push\Push_10_20.avi,-1.2380556129429439,12.233924865722656
Push\Push_10_21.avi,-1.3596790964588708,12.816980361938477
Push\Push_10_22.avi,-0.2382335218600929,12.781181335449219
Push\Push_10_23.avi,5.864439565841466,13.168404579162598
Push\Push_10_24.avi,3.0475301668047905,15.400490760803223
Push\Push_10_25.avi,6.928508174953176,12.159955024719238
Push\Push_10_26.avi,1.1190345863798175,11.630389213562012
Push\Push_10_27.avi,-1.0469214128596442,12.627524375915527
Push\Push_10_28.avi,-1.180989301630429,12.864787101745605
Push\Push_10_29.avi,-1.404866900025721,12.753464698791504
Push\Push_10_3.avi,-0.7752335260311762,12.357577323913574
Push\Push_10_30.avi,2.3351254079812755,11.787712097167969
Push\Push_10_31.avi,5.163672113170226,14.159504890441895
Push\Push_10_32.avi,4.986887985551861,14.204883575439453
Push\Push_10_33.avi,3.967694889621011,11.20897388458252
Push\Push_10_34.avi,-1.4656814007144985,12.057168006896973
Push\Push_10_35.avi,-1.921819186126682,12.375441551208496
Push\Push_10_36.avi,-1.9321065502507346,12.418174743652344
Push\Push_10_37.avi,-1.7572563976563256,12.187503814697266
Push\Push_10_38.avi,4.4284605412231235,11.752762794494629
Push\Push_10_4.avi,-0.5018517170866875,12.43802261352539
Push\Push_10_5.avi,-0.3642501500076972,12.63502025604248
Push\Push_10_6.avi,-0.6203090015685919,12.798087120056152
Push\Push_10_7.avi,5.7309266112067485,11.403149604797363
Push\Push_10_8.avi,3.7144532631820355,14.191855430603027
Push\Push_10_9.avi,5.023921917419176,13.661336898803711
Push\Push_11_1.avi,10.384079158306122,6.213151931762695
Push\Push_11_10.avi,-4.504445584920736,43.283897399902344
Push\Push_11_11.avi,2.523096756023519,11.50142765045166
Push\Push_11_12.avi,12.336064085364342,6.064914226531982
Push\Push_11_13.avi,11.087024986743927,6.285982608795166
Push\Push_11_14.avi,9.643891260904425,6.050509452819824
Push\Push_11_15.avi,11.22802907053162,5.633530139923096
Push\Push_11_16.avi,9.20082550299795,6.0035176277160645
Push\Push_11_17.avi,5.292584796746572,7.196209907531738
Push\Push_11_18.avi,5.4442855674926545,8.449376106262207
Push\Push_11_19.avi,7.461933200175945,6.838986873626709
Push\Push_11_2.avi,11.449293588835095,5.800528526306152
Push\Push_11_20.avi,11.549379445504451,5.824525356292725
Push\Push_11_21.avi,3.6199603905654785,8.605655670166016
Push\Push_11_22.avi,-4.6055725154777365,18.537153244018555
Push\Push_11_23.avi,-5.57225100921862,25.024478912353516
Push\Push_11_24.avi,-2.446449486200105,16.869489669799805
Push\Push_11_25.avi,8.91062690453096,6.6996965408325195
Push\Push_11_26.avi,10.947485746759357,5.908534049987793
Push\Push_11_27.avi,5.664048586572919,7.633079528808594
Push\Push_11_28.avi,5.648733805055204,7.748220920562744
Push\Push_11_29.avi,8.651398742785219,6.3622026443481445
Push\Push_11_3.avi,-2.5932602529172546,10.973756790161133
Push\Push_11_30.avi,10.728374608357747,6.159517288208008
Push\Push_11_31.avi,-1.27300466860138,17.00712776184082
Push\Push_11_32.avi,-4.965616911649704,36.1655387878418
Push\Push_11_33.avi,-4.796208005020584,38.081153869628906
Push\Push_11_34.avi,-3.772041474846934,22.059078216552734
Push\Push_11_35.avi,9.126165252058737,6.83022928237915
Push\Push_11_36.avi,11.397258613971953,5.851027965545654
Push\Push_11_37.avi,5.4380111455917355,7.381626129150391
Push\Push_11_4.avi,4.128675822700773,8.772794723510742
Push\Push_11_5.avi,6.645431552941982,7.343028545379639
Push\Push_11_6.avi,5.317961957356701,8.102666854858398
Push\Push_11_7.avi,9.008875213125172,6.140316009521484
Push\Push_11_8.avi,7.520361663897832,7.2719597816467285
Push\Push_11_9.avi,-4.8690347755566625,40.39860534667969
Push\Push_12_1.avi,1.6653010445750422,28.73106575012207
Push\Push_12_10.avi,2.105942285668693,27.997379302978516
Push\Push_12_11.avi,3.0128090499955067,27.956552505493164
Push\Push_12_12.avi,3.0650307851679184,30.951143264770508
Push\Push_12_13.avi,3.1525926465789476,30.011844635009766
Push\Push_12_14.avi,3.4767809039668034,31.62407875061035
Push\Push_12_15.avi,5.272978356769008,19.082231521606445
Push\Push_12_16.avi,5.1813797652721405,21.29573631286621
Push\Push_12_17.avi,2.448640450474517,26.3229923248291
Push\Push_12_18.avi,5.179629396186786,24.52515983581543
Push\Push_12_19.avi,0.6036851446658961,29.825284957885742
Push\Push_12_2.avi,0.9282327618505528,26.097009658813477
Push\Push_12_20.avi,-0.09939877895285955,33.6358757019043
Push\Push_12_21.avi,1.8980779651213775,25.261552810668945
Push\Push_12_3.avi,3.656208696838928,25.409984588623047
Push\Push_12_4.avi,2.052620764149994,27.474546432495117
Push\Push_12_5.avi,1.956411029283817,29.37744903564453
Push\Push_12_6.avi,1.7505902461707592,29.181968688964844
Push\Push_12_7.avi,1.5545302167216815,26.782943725585938
Push\Push_12_8.avi,1.1713253865750988,25.936967849731445
Push\Push_12_9.avi,2.778583007379317,29.98886489868164
Push\Push_13_1.avi,1.9895555097155455,21.791297912597656
Push\Push_13_10.avi,1.0049873735610542,22.790454864501953
Push\Push_13_11.avi,1.0089893027757988,21.56237030029297
Push\Push_13_12.avi,1.1907521182280263,20.764385223388672
Push\Push_13_13.avi,-0.007029552612948464,22.51987648010254
Push\Push_13_14.avi,-0.6485993776303263,16.306161880493164
Push\Push_13_15.avi,-0.23936601953270534,15.241524696350098
Push\Push_13_16.avi,-0.055841838347987505,17.751474380493164
Push\Push_13_17.avi,0.24835844873450696,23.254131317138672
Push\Push_13_18.avi,0.525376099560942,23.450963973999023
Push\Push_13_19.avi,0.5884780786000192,24.89097023010254
Push\Push_13_2.avi,1.7178069761930368,28.148256301879883
Push\Push_13_20.avi,0.7878305873877945,22.907371520996094
Push\Push_13_21.avi,0.5865974007390959,24.130178451538086
Push\Push_13_22.avi,0.28860814717671507,23.939716339111328
Push\Push_13_23.avi,0.6426927455785599,24.92564582824707
Push\Push_13_24.avi,0.8357505132069533,24.700685501098633
Push\Push_13_25.avi,0.6789159744458143,23.823463439941406
Push\Push_13_26.avi,0.40042958512742033,22.87763786315918
Push\Push_13_27.avi,0.45646866957483057,22.019428253173828
Push\Push_13_28.avi,0.4475750560975737,21.197572708129883
Push\Push_13_29.avi,-0.011346865785981208,21.902599334716797
Push\Push_13_3.avi,1.8616414405405521,25.332374572753906
Push\Push_13_30.avi,-0.2523608529251457,19.03968620300293
Push\Push_13_31.avi,-0.8248700346501375,18.87860870361328
Push\Push_13_32.avi,-0.32295217384194075,23.795883178710938
Push\Push_13_33.avi,0.2695919894194092,24.651803970336914
Push\Push_13_34.avi,0.6538731109623502,24.203136444091797
Push\Push_13_35.avi,0.62562893632622,24.282196044921875
Push\Push_13_36.avi,0.4662804295331603,24.183652877807617
Push\Push_13_37.avi,0.3060153611151921,24.381357192993164
Push\Push_13_38.avi,0.8478272598290789,24.58740997314453
Push\Push_13_39.avi,0.6737253735914375,23.296924591064453
Push\Push_13_4.avi,1.9793634194058258,28.553590774536133
Push\Push_13_40.avi,0.8796757711645435,21.97675895690918
Push\Push_13_41.avi,0.5218887084358653,22.184612274169922
Push\Push_13_5.avi,2.047328971326351,23.861358642578125
Push\Push_13_6.avi,2.8261024886515083,22.319976806640625
Push\Push_13_7.avi,2.64201158285141,22.534446716308594
Push\Push_13_8.avi,2.6916474282741545,23.015029907226562
Push\Push_13_9.avi,1.935089436927061,21.87957000732422
Push\Push_14_1.avi,2.1488729076726094,37.67149353027344
Push\Push_14_10.avi,1.7788441982623693,40.397308349609375
Push\Push_14_11.avi,1.352178404357896,39.185428619384766
Push\Push_14_12.avi,-0.11151331095406668,34.6950798034668
Push\Push_14_13.avi,0.6675704308820085,39.61772918701172
Push\Push_14_14.avi,1.937931916893345,46.56172561645508
Push\Push_14_15.avi,2.1195749716082615,53.349700927734375
Push\Push_14_16.avi,3.2253425998587004,56.411678314208984
Push\Push_14_17.avi,3.1492244609092412,54.949188232421875
Push\Push_14_18.avi,3.405272399908618,55.198551177978516
Push\Push_14_19.avi,3.41900924196491,53.93971252441406
Push\Push_14_2.avi,2.10365634853557,37.521907806396484
Push\Push_14_20.avi,3.4672916096609994,51.349037170410156
Push\Push_14_21.avi,3.391546578826131,51.12788009643555
Push\Push_14_22.avi,3.1473530332247415,51.46487045288086
Push\Push_14_23.avi,2.8352034440700042,49.24676513671875
Push\Push_14_24.avi,3.0254503357701186,50.35065841674805
Push\Push_14_25.avi,3.1290071961042045,52.86058044433594
Push\Push_14_26.avi,3.162864129754561,54.95669174194336
Push\Push_14_27.avi,3.292091397775544,47.43928527832031
Push\Push_14_28.avi,3.4614222168922426,49.135955810546875
Push\Push_14_29.avi,2.58538121426547,44.378440856933594
Push\Push_14_3.avi,2.150759573166187,38.86570739746094
Push\Push_14_30.avi,2.9272105354209277,44.94002151489258
Push\Push_14_31.avi,2.7459977961638393,43.48207092285156
Push\Push_14_32.avi,2.7415058701424986,42.068992614746094
Push\Push_14_33.avi,3.306072499941696,47.432430267333984
Push\Push_14_34.avi,2.7580992380777993,45.88795471191406
Push\Push_14_35.avi,2.783967212245271,45.91740417480469
Push\Push_14_36.avi,2.167546296198117,35.84648513793945
Push\Push_14_37.avi,2.2145926106123275,35.92686080932617
Push\Push_14_38.avi,2.187344342166064,35.9180793762207
Push\Push_14_39.avi,2.0333804926451515,35.9830207824707
Push\Push_14_4.avi,2.3731583671670564,41.913631439208984
Push\Push_14_40.avi,2.5263473901309466,39.81785202026367
Push\Push_14_41.avi,2.793208620186602,44.00483322143555
Push\Push_14_42.avi,2.8773891957857276,44.620121002197266
Push\Push_14_43.avi,1.9929313277070586,39.553611755371094
Push\Push_14_5.avi,2.410577368494627,41.317588806152344
Push\Push_14_6.avi,2.2399676283200582,40.25556564331055
Push\Push_14_7.avi,1.2470543531602936,35.941627502441406
Push\Push_14_8.avi,2.1830764681928687,39.13990020751953
Push\Push_14_9.avi,2.173894153191493,39.426414489746094
Push\Push_15_1.avi,-2.4738310903310774,5.088497161865234
Push\Push_15_10.avi,-1.5595578726026273,6.134237289428711
Push\Push_15_11.avi,-1.6304395935984086,6.220800399780273
Push\Push_15_12.avi,-1.5529103886145048,6.164621353149414
Push\Push_15_13.avi,-1.40415857732296,6.166775226593018
Push\Push_15_14.avi,-1.6235720170719654,6.175624847412109
Push\Push_15_15.avi,-1.635971384068184,6.170954704284668
Push\Push_15_16.avi,-1.8045744575560092,6.085947036743164
Push\Push_15_17.avi,-1.657604347611604,6.0921854972839355
Push\Push_15_18.avi,-1.7520224972395226,6.02889347076416
Push\Push_15_19.avi,-1.9910339722541017,6.0495147705078125
Push\Push_15_2.avi,-2.367199794575572,5.213056564331055
Push\Push_15_20.avi,-1.7434370284205052,6.07138729095459
Push\Push_15_21.avi,-1.7768172576772765,6.054451942443848
Push\Push_15_22.avi,-1.6731238017274328,6.069550514221191
Push\Push_15_3.avi,-1.943976205068728,5.181849002838135
Push\Push_15_4.avi,-2.3210934391245246,5.179656028747559
Push\Push_15_5.avi,-1.427704191647787,7.039074897766113
Push\Push_15_6.avi,-1.7786252323945808,6.061768054962158
Push\Push_15_7.avi,-1.5539302080412585,6.118638038635254
Push\Push_15_8.avi,-1.7232715018475666,6.074654579162598
Push\Push_15_9.avi,-1.4874858845760868,6.182862281799316
Push\Push_16_1.avi,-3.506221424945643,8.11301326751709
Push\Push_16_10.avi,-3.500678603932987,8.481884002685547
Push\Push_16_11.avi,-0.8363222354203642,6.326261520385742
Push\Push_16_12.avi,-0.7903187472627713,5.96757698059082
Push\Push_16_13.avi,-2.6891363907488994,7.892617702484131
Push\Push_16_14.avi,0.6660068813263555,5.852633953094482
Push\Push_16_15.avi,-4.994393101138673,9.213653564453125
Push\Push_16_16.avi,-0.3768094129200223,7.057037830352783
Push\Push_16_17.avi,1.6487474091180407,6.414892673492432
Push\Push_16_18.avi,1.6778768124058843,5.823159217834473
Push\Push_16_19.avi,0.7724514409507576,7.432124614715576
Push\Push_16_2.avi,-2.7112271466068716,9.336349487304688
Push\Push_16_20.avi,0.7056429623238122,7.18895959854126
Push\Push_16_21.avi,0.4786988394615431,7.175567150115967
Push\Push_16_22.avi,1.4708578518845818,7.3607025146484375
Push\Push_16_23.avi,0.984965011325235,6.912040710449219
Push\Push_16_24.avi,1.3682713521110428,7.333852291107178
Push\Push_16_25.avi,0.8741788948605022,6.928633213043213
Push\Push_16_26.avi,1.527304342875244,7.3015899658203125
Push\Push_16_27.avi,0.4492722683343567,7.5601019859313965
Push\Push_16_28.avi,-3.4099870303455067,9.468666076660156
Push\Push_16_29.avi,-0.023489913770130703,7.868672847747803
Push\Push_16_3.avi,-3.3667067393882952,9.695174217224121
Push\Push_16_30.avi,0.7243407803665226,7.045808792114258
Push\Push_16_31.avi,-3.1111520046696945,8.268607139587402
Push\Push_16_32.avi,2.2924760846715224,7.5560622215271
Push\Push_16_4.avi,-2.0004455115207853,10.357657432556152
Push\Push_16_5.avi,-2.1916163255719794,8.30479907989502
Push\Push_16_6.avi,-0.8491295697167516,7.645716190338135
Push\Push_16_7.avi,-0.8491295697167516,7.645716190338135
Push\Push_16_8.avi,-2.4947500550351513,8.803479194641113
Push\Push_16_9.avi,-0.39521382171625113,7.256358623504639
Push\Push_17_1.avi,2.163596531689757,5.983993053436279
Push\Push_17_10.avi,2.503742776040373,4.936896800994873
Push\Push_17_11.avi,2.490400319534635,4.952176094055176
Push\Push_17_12.avi,2.572253087567071,4.925414562225342
Push\Push_17_13.avi,2.403856912820504,5.0061726570129395
Push\Push_17_14.avi,2.4962414701779685,4.98404598236084
Push\Push_17_15.avi,2.5104799572951517,4.9764227867126465
Push\Push_17_16.avi,2.501361476387947,4.955379486083984
Push\Push_17_17.avi,2.527379714140371,4.936492443084717
Push\Push_17_18.avi,2.436705732252449,4.9523749351501465
Push\Push_17_19.avi,2.505622948741629,4.968164920806885
Push\Push_17_2.avi,2.488904401063919,5.826275825500488
Push\Push_17_20.avi,2.4902832016931566,4.9702863693237305
Push\Push_17_3.avi,2.504676201126792,6.1288743019104
Push\Push_17_4.avi,2.4640669660610066,7.130125045776367
Push\Push_17_5.avi,2.044423005923077,6.266519069671631
Push\Push_17_6.avi,2.1928533563648696,5.404757022857666
Push\Push_17_7.avi,1.879757553801056,5.483148574829102
Push\Push_17_8.avi,2.5364322512221515,4.9126996994018555
Push\Push_17_9.avi,2.5115311095553836,4.9559807777404785
Push\Push_18_1.avi,1.2183252841234207,5.183882236480713
Push\Push_18_10.avi,1.5004466889687806,4.82019567489624
Push\Push_18_11.avi,1.5074861995830127,4.719826698303223
Push\Push_18_12.avi,1.491039199264426,4.811371326446533
Push\Push_18_13.avi,1.588861083513812,4.690414905548096
Push\Push_18_14.avi,1.3152089370932016,4.808134078979492
Push\Push_18_15.avi,1.3442695121804293,4.874997138977051
Push\Push_18_16.avi,1.1393509559410135,4.598426818847656
Push\Push_18_17.avi,1.5786235944536708,4.715177059173584
Push\Push_18_18.avi,1.3192500388425477,4.733434677124023
Push\Push_18_19.avi,1.3706703831135116,4.642126083374023
Push\Push_18_2.avi,0.9900259183243264,5.4623003005981445
Push\Push_18_3.avi,0.8934900210809338,5.441225528717041
Push\Push_18_4.avi,0.8722261804165227,5.446629524230957
Push\Push_18_5.avi,1.1931697632207525,4.617926120758057
Push\Push_18_6.avi,1.4765015015235314,4.728167533874512
Push\Push_18_7.avi,1.3342850786798142,4.88759708404541
Push\Push_18_8.avi,1.44961640355005,4.773780822753906
Push\Push_18_9.avi,1.5878852380110937,4.850075721740723
Push\Push_19_1.avi,-2.7713550107918032,7.425164222717285
Push\Push_19_10.avi,-2.425846337068793,6.965023994445801
Push\Push_19_11.avi,-3.58496068405504,6.837253093719482
Push\Push_19_12.avi,-3.27018721483373,6.416683197021484
Push\Push_19_13.avi,-4.0233727145407885,6.111631870269775
Push\Push_19_14.avi,-3.343053392793347,6.640097618103027
Push\Push_19_15.avi,-1.9939186001076885,7.319074630737305
Push\Push_19_16.avi,-3.2988416447358975,7.034514427185059
Push\Push_19_17.avi,-2.935728734943288,7.39032506942749
Push\Push_19_18.avi,-2.241601029508597,6.956579208374023
Push\Push_19_19.avi,-3.958100283399541,6.458144187927246
Push\Push_19_2.avi,2.8714517287669645,7.175709247589111
Push\Push_19_20.avi,-4.258407261222601,6.207358360290527
Push\Push_19_21.avi,-3.439124741147612,6.065066814422607
Push\Push_19_22.avi,0.782217558651687,6.371703624725342
Push\Push_19_23.avi,-4.098711134086359,6.019179344177246
Push\Push_19_3.avi,3.302849031656793,7.332752704620361
Push\Push_19_4.avi,4.0353458396026065,6.615074634552002
Push\Push_19_5.avi,3.742629086625749,6.895651340484619
Push\Push_19_6.avi,2.7947148956315364,6.6245341300964355
Push\Push_19_7.avi,2.8009987898639865,6.90012264251709
Push\Push_19_8.avi,-2.0047580632136057,7.279202938079834
Push\Push_19_9.avi,2.935386619246598,6.4859724044799805
Push\Push_1_1.avi,2.481349845204437,19.173524856567383
Push\Push_1_2.avi,3.4952788344687886,24.352968215942383
Push\Push_1_3.avi,2.7353713646227,16.53642463684082
Push\Push_1_4.avi,2.635241012121069,15.478837013244629
Push\Push_1_5.avi,2.635241012121069,15.478837013244629
Push\Push_1_6.avi,2.999468275478908,14.040538787841797
Push\Push_1_7.avi,2.8581515716951946,13.868570327758789
Push\Push_20_1.avi,1.9707188497890125,3.4104831218719482
Push\Push_20_10.avi,1.207002459892205,3.3844311237335205
Push\Push_20_11.avi,1.5309581683566238,3.3913276195526123
Push\Push_20_12.avi,2.223416914014106,3.4500038623809814
Push\Push_20_13.avi,1.1806239372249583,3.3654778003692627
Push\Push_20_14.avi,1.0939471135976948,3.40328049659729
Push\Push_20_15.avi,1.690360174397938,3.3832802772521973
Push\Push_20_16.avi,1.5267720699152896,3.394357681274414
Push\Push_20_17.avi,0.778846752946265,3.4684698581695557
Push\Push_20_18.avi,1.2017913848500361,3.357487678527832
Push\Push_20_19.avi,2.0812751912865144,3.3861289024353027
Push\Push_20_2.avi,1.2214458135089703,3.401484251022339
Push\Push_20_20.avi,1.4624709560750768,3.3876945972442627
Push\Push_20_3.avi,1.311204246169812,3.3883755207061768
Push\Push_20_4.avi,1.1013375341506868,3.4237236976623535
Push\Push_20_5.avi,1.628636343429159,3.4447591304779053
Push\Push_20_6.avi,1.178463664992402,3.387158155441284
Push\Push_20_7.avi,1.2541012181946547,3.4000966548919678
Push\Push_20_8.avi,1.0608118172181216,3.406660556793213
Push\Push_20_9.avi,1.7306498668733097,3.4079036712646484
Push\Push_21_1.avi,1.3750112535698074,3.4073405265808105
Push\Push_21_10.avi,1.1814146882862644,3.3897838592529297
Push\Push_21_11.avi,1.2125622450063627,3.3892924785614014
Push\Push_21_12.avi,1.457229473234452,3.4050419330596924
Push\Push_21_13.avi,1.1615804208642138,3.3744359016418457
Push\Push_21_14.avi,1.6410274525182416,3.402649164199829
Push\Push_21_15.avi,1.7179838423522151,3.415846109390259
Push\Push_21_16.avi,1.1550878328593945,3.3884382247924805
